user_id,school,course_id,field_encoded_1,field_encoded_2,start_year,start_month,end_year,end_month,user_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,type,duration_days,remaining_time,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_num_problem_mean_1,exercise_attempts_sum_mean_1,exercise_attempts_mean_mean_1,exercise_date_from_enroll_min_1,exercise_date_from_enroll_mean_1,exercise_date_from_enroll_max_1,exercise_context_sum_1,exercise_context_mean_1,exercise_langugage_binary_mean_1,exercise_diff_sum_1,exercise_diff_mean_1,exercise_diff_min_1,exercise_diff_max_1,exercise_perc_goal_score_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_completed_std_1,exercise_perc_real_correct_mean_1,exercise_perc_real_correct_std_1,exercise_perc_real_score_sum_1,exercise_perc_real_score_mean_1,exercise_perc_real_score_std_1,exercise_hour_entropy_1,video_watch_count_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_pause_avg_1,video_pause_std_1,video_rewatch_avg_1,video_rewatch_std_1,video_time_between_views_avg_1,video_time_between_views_std_1,video_speed_avg_1,entropy_time_1,total_words_phase1,total_positive1,total_negative1,total_neutral1,total_score,label,label_encoded
U_12369186,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70334928229664,B,3
U_12369195,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.998934969559215,D,1
U_12369196,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.31459330143541,B,3
U_12369536,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9527094692333336,E,0
U_12371444,,C_707456,38,36,2019.0,8.0,2020.0,2.0,2020.0,1.0,99,12,14,1,1728.0,0,1.0,80.0,20.0,0.0,1.0,169.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.83814541142127,D,1
U_12371479,南开大学,C_707456,38,36,2019.0,8.0,2020.0,2.0,2020.0,2.0,99,12,14,1,1248.0,0,1.0,80.0,20.0,0.0,1.0,169.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.332503733200593,E,0
U_12379659,南开大学,C_707456,38,36,2019.0,8.0,2020.0,2.0,2019.0,11.0,99,12,14,0,0.0,0,1.0,80.0,20.0,0.0,1.0,169.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666664,E,0
U_12380854,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.45574162679426,B,3
U_12380874,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79685339140663,B,3
U_12380910,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70334928229664,B,3
U_12380922,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57504093214007,D,1
U_12380960,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93440127803653,D,1
U_12380961,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70334928229664,B,3
U_12380988,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.06460124942377,B,3
U_12383086,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6172248803827736,E,0
U_12383090,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.738956270168017,E,0
U_12383093,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933014354066979,E,0
U_12383094,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74265208475735,D,1
U_12383095,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.651059466848935,D,1
U_12383098,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.34449760765551,B,3
U_12383102,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.23000683526998,B,3
U_12383108,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.20620658411356,C,2
U_12383129,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499999999999996,E,0
U_12383157,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.265113099874426,D,1
U_12383172,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275119617224875,E,0
U_12383183,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.70933014354067,B,3
U_12383187,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51424279514855,C,2
U_12383195,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.362440191387552,E,0
U_12383196,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9407040328093,B,3
U_12383201,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66407032380104,D,1
U_12383207,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.862328919550453,E,0
U_12383239,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.597291325565493,D,1
U_12383243,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03925114053632,B,3
U_12383245,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.58242461333037,B,3
U_12383251,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.94953822187604,B,3
U_12383254,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.00982768761227,B,3
U_12383256,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.59319016356959,B,3
U_12383266,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69546090384523,D,1
U_12383267,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.721264048069429,E,0
U_12383270,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.16724157115833,B,3
U_12383271,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.61141887488276,C,2
U_12383282,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507177033492815,E,0
U_12383286,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53169260360202,B,3
U_12383289,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06442639367977,B,3
U_12383290,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96749272759066,D,1
U_12383297,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91296422875371,D,1
U_12383301,,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28457772337822,B,3
U_12383311,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.44720946128536,D,1
U_12383313,茅台学院,C_797404,38,36,2019.0,9.0,2020.0,1.0,2019.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,1.0,114.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7834928229665,B,3
