school,encoded_field_sum,end_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,duration_days,remaining_time,combined_emb_0,combined_emb_1,combined_emb_2,combined_emb_3,combined_emb_4,combined_emb_5,combined_emb_6,combined_emb_7,combined_emb_8,combined_emb_9,combined_emb_10,combined_emb_11,combined_emb_12,combined_emb_13,combined_emb_14,combined_emb_15,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_attempts_sum_mean_1,exercise_context_sum_1,exercise_langugage_binary_mean_1,exercise_diff_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_score_mean_1,exercise_hour_entropy_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_time_between_views_std_1,video_speed_avg_1,total_words_phase1,total_positive1,total_negative1,total_neutral1,entropy_time_comment_phase2,exercise_id_count_2,exercise_correct_sum_2,exercise_correct_mean_2,exercise_num_problem_sum_2,exercise_attempts_sum_mean_2,exercise_context_sum_2,exercise_langugage_binary_mean_2,exercise_diff_mean_2,exercise_perc_real_completed_mean_2,exercise_perc_real_score_mean_2,exercise_hour_entropy_2,video_watched_percentage_2,video_percentage_watch_time_2,video_pause_count_2,video_time_between_views_std_2,video_speed_avg_2,total_words_phase2,total_positive2,total_negative2,total_neutral2
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.76152575,-1.1719724,3.0810905,1.2829719,4.219816,-0.08335603,-0.03159891,-2.7770367,-4.6482525,-4.4384394,-1.8332891,-1.4494457,1.761981,-2.9910057,2.3904216,-1.091764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,87,0.8066697,-1.085325,3.0949068,1.3057251,4.248636,-0.1676591,-0.17954177,-2.781273,-4.6423445,-4.520939,-1.7724793,-1.4902153,1.6821721,-3.030707,2.3622394,-1.0842893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.70897144,-1.0833658,3.1178904,1.3752923,4.15579,-0.14904258,-0.15324724,-2.850553,-4.641577,-4.4738493,-1.7682962,-1.453872,1.7694514,-2.9902196,2.3583436,-1.1200074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.75804955,-1.043297,2.9947724,1.4046614,4.2728825,-0.09571682,0.023784474,-2.6886473,-4.6257086,-4.4485908,-1.8881271,-1.4143162,1.6824627,-2.9548774,2.3530045,-1.1321008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.8259889,-1.0835779,3.1511335,1.3482627,4.062276,-0.04451003,-0.16762695,-2.8354201,-4.6879473,-4.363479,-1.7373863,-1.5042293,1.7443508,-3.027,2.3523755,-1.2083497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.79207844,-1.1274459,3.0442386,1.2816327,4.162861,-0.069890656,0.014624223,-2.709853,-4.5839443,-4.401566,-1.859118,-1.410372,1.7036558,-3.101982,2.402697,-1.0397558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.7617795,-1.0611467,3.1279929,1.3199594,4.172788,-0.15145269,-0.12356809,-2.770341,-4.6439524,-4.4110417,-1.7408459,-1.5069938,1.7397887,-3.0217772,2.3268068,-1.1421757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.72173893,-1.1091439,3.0689516,1.3278614,4.193816,-0.115868255,-0.0051971674,-2.7336216,-4.608432,-4.446421,-1.878152,-1.4211268,1.7268786,-3.0049696,2.3645926,-1.1156161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.7794736,-1.0657344,3.1405067,1.2814924,4.129482,-0.14175923,-0.08127898,-2.7722082,-4.6193438,-4.398389,-1.815795,-1.4958684,1.6850848,-3.0165343,2.395452,-1.1191883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,75,0.77772725,-1.1694903,3.0536246,1.314307,4.3324766,-0.0515115,-0.038296536,-2.6871896,-4.6353846,-4.4810233,-1.8634135,-1.4490879,1.7040231,-3.0152078,2.3069336,-1.1194601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.7999195,-1.1020116,3.109037,1.2861079,4.048624,-0.068396576,-0.061021924,-2.7765565,-4.620659,-4.407485,-1.8373855,-1.4402938,1.7558162,-3.0599794,2.4224396,-1.1052947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,91,0.82992834,-1.063255,3.1541348,1.2483385,4.0931177,-0.15222982,-0.117705226,-2.8320818,-4.554563,-4.4623566,-1.8058093,-1.4905341,1.6773988,-3.067175,2.4207401,-1.105104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.81630206,-1.0877273,3.1618447,1.2618589,4.1011353,-0.09205788,-0.065675646,-2.739835,-4.615526,-4.400648,-1.8794245,-1.5184269,1.6373963,-3.065035,2.3995714,-1.1012661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,91,0.7720132,-0.9708875,3.1480136,1.3622928,4.105362,-0.17282128,-0.2304571,-2.8679433,-4.632551,-4.5422106,-1.7076275,-1.4920633,1.7496958,-3.026228,2.3324149,-1.1748421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,91,0.7679269,-1.0410585,3.0633402,1.3005234,4.1224804,-0.113456234,-0.11894831,-2.781603,-4.6024055,-4.4305143,-1.8029041,-1.4802413,1.6960899,-3.0038538,2.3650506,-1.1434171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,91,0.7874658,-1.1548862,3.0760953,1.2657984,4.1902857,-0.04661761,-0.026422933,-2.697577,-4.6347737,-4.3211317,-1.848728,-1.4880922,1.6521292,-3.0435028,2.3873036,-1.174361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.81997275,-1.1185033,3.2418437,1.2426196,4.062645,-0.09074188,-0.11136195,-2.8060393,-4.592357,-4.4301167,-1.8529109,-1.5129042,1.6861773,-3.0271301,2.4091558,-1.1860445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.7988963,-0.9989838,3.05555,1.4915743,4.2415075,-0.13405617,-0.35333967,-2.9304595,-4.721658,-4.5006285,-1.6149333,-1.5196595,1.7918696,-2.9714448,2.2705445,-1.2892156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.70022,-1.1622013,3.1099129,1.2231696,4.263994,-0.07606533,-0.01930137,-2.6424298,-4.6011143,-4.416774,-1.8762114,-1.4392962,1.6966622,-3.0217533,2.3394752,-1.0040607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,80,0.7859285,-1.1663499,3.0995922,1.2868171,4.194309,-0.09309585,-0.015010282,-2.7047873,-4.6610417,-4.4300003,-1.8383553,-1.5016522,1.7158613,-3.0499625,2.3479543,-1.1240546,0.6365141682948128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,87,0.6692524,-0.9967776,3.0660214,1.3869445,4.212717,-0.104826465,-0.23488018,-2.8808494,-4.5972004,-4.412592,-1.6465706,-1.5074404,1.742583,-2.98155,2.3026924,-1.2014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.0,121,2020.0,2.0,31,22,10,1,144.0,0,1.0,60.0,40.0,0.0,107.0,106,1.5653849,-0.029665828,1.5808635,3.0368564,5.927223,-0.54561967,2.5910835,-0.7395823,3.0617373,-2.1160877,2.2559052,-1.177526,-1.9425083,-0.42817616,-0.4584141,-2.6769295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.0,121,2020.0,2.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,102,1.5678031,-0.098383814,1.6068859,3.0038266,5.964466,-0.5145335,2.65804,-0.70156217,3.1431015,-2.174202,2.2943034,-1.1670696,-1.9590607,-0.42991316,-0.46350908,-2.6384037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,53,2020.0,1.0,41,43,11,0,0.0,0,1.0,90.0,10.0,0.0,103.0,99,-0.4816826,-3.3569102,1.787083,0.53811306,3.9767675,0.040169593,-0.7491754,-2.6661267,0.17856264,2.9255667,-1.482652,-3.476052,-1.8607407,-5.9523373,-1.4365766,-4.5688143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,123,2020.0,3.0,47,9,10,0,0.0,0,1.0,35.0,65.0,0.0,91.0,15,-2.1101391,-1.4305484,4.972267,3.0742955,1.1562183,-2.4712834,0.33479905,-3.8010802,3.2755835,-1.3983514,-1.173673,1.7685778,0.6462606,-0.16175239,1.4988236,-1.5908124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,90,0.841625,-1.1426046,3.2389681,1.1828163,3.9409177,-0.0616606,-0.011417985,-2.8405938,-4.5590324,-4.3881826,-1.8611231,-1.4974227,1.6858954,-3.0623856,2.5048828,-1.0610672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,90,0.85312057,-1.0920428,3.1535125,1.2631991,4.081141,-0.09934579,-0.11086276,-2.7803507,-4.5595455,-4.3596377,-1.8491784,-1.4690566,1.6973181,-3.0225453,2.4112985,-1.1873806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,0.8433189,-1.1688216,3.168011,1.1706116,4.1184998,-0.08921389,0.006629348,-2.6745982,-4.5803514,-4.3655415,-1.9032035,-1.5251245,1.6282828,-3.1113718,2.4516218,-1.0744328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,128,2020.0,12.0,56,7,8,0,0.0,0,1.0,55.0,10.0,35.0,48.0,47,-0.9797753,-3.9628763,2.7515574,1.2604139,4.5516644,-0.97420955,-0.76344943,-0.27437943,-0.8619065,0.86172944,-0.051294,2.7113156,-1.0042447,-5.5364594,-0.13781598,1.7117355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,71,2020.0,2.0,40,11,10,0,0.0,0,1.0,60.0,40.0,0.0,97.0,39,2.4926257,-4.259829,3.2299376,1.4444506,2.6313813,1.4405476,-1.2163907,-4.532193,-0.8919574,-2.398028,2.83996,3.2718005,3.5531201,-2.6074376,-4.561696,-0.24234083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,128,2020.0,12.0,56,7,8,0,0.0,0,1.0,55.0,10.0,35.0,48.0,47,-0.9522455,-3.8858743,2.8484387,1.3494893,4.59877,-0.89454734,-0.8154135,-0.23392516,-0.76014495,0.8157891,0.05386635,2.6800306,-0.99516153,-5.6050014,-0.0053861663,1.7913102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,112,2020.0,1.0,99,12,14,1,2472.0,0,1.0,80.0,20.0,0.0,169.0,39,4.5507345,-0.07241637,5.803854,0.11997267,3.7614112,0.024986353,0.7786919,-0.65567946,-1.6809614,-5.6165733,1.1889033,2.5158286,1.8943275,-2.0129137,-1.164221,0.73388886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,95,-0.77706563,0.31676355,3.5715437,0.12085463,1.3220899,-1.2633073,1.0515277,-1.5820436,0.39789015,1.6310871,2.1526794,2.261519,1.3192743,-3.6321266,-4.1149035,-0.99605584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,96,-0.80432534,0.3987449,3.6018329,0.089996986,1.3277652,-1.2302046,1.0153844,-1.5541933,0.3713817,1.579729,2.0580666,2.1893597,1.3185298,-3.6543715,-4.1333175,-1.0439161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,95,-0.750877,0.38950497,3.6393704,0.09004647,1.2684658,-1.2253504,1.049851,-1.4914162,0.37007475,1.545949,2.2089071,2.2214425,1.3120117,-3.6578562,-4.160607,-1.0336511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,96,-0.8124498,0.35424843,3.5827155,0.16136217,1.2951753,-1.2093554,1.0364368,-1.5560002,0.3737058,1.5930107,2.1509924,2.2065182,1.3152515,-3.63863,-4.1673036,-0.9756824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,96,-0.86369836,0.44604778,3.6237402,0.055000767,1.3264391,-1.1963873,1.0431103,-1.604612,0.33463448,1.7186674,2.2236583,2.2949615,1.2022436,-3.6633058,-4.0215836,-0.99088454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,96,-0.8494505,0.388517,3.5549655,0.14078793,1.3458018,-1.231118,1.043156,-1.5541365,0.36558187,1.6359622,2.1700196,2.1680171,1.2949007,-3.6820858,-4.1163807,-1.0156505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,66,2020.0,10.0,48,38,6,0,0.0,0,1.0,90.0,10.0,0.0,114.0,96,-0.8134397,0.35641488,3.573327,0.1632762,1.358301,-1.2044328,1.0139893,-1.5579422,0.37343192,1.6026392,2.166031,2.2160802,1.2558475,-3.708087,-4.0893984,-1.0435522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,44,2020.0,3.0,55,12,12,0,0.0,0,1.0,70.0,30.0,0.0,88.0,86,6.9399443,0.54729116,2.9964728,4.3656974,2.3600545,-3.3118787,1.5545979,-0.09726962,1.151206,2.3723009,0.64700425,-1.4906287,0.44956398,-4.597721,-2.844631,-4.8074093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,44,2020.0,3.0,55,12,12,0,0.0,0,1.0,70.0,30.0,0.0,88.0,84,5.518105,0.5070522,2.2279305,3.4038277,1.949939,-2.4465952,1.133628,-0.022289366,1.0081983,1.9925996,0.53107506,-1.2510061,0.26494747,-3.784265,-2.1695921,-3.9094667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
