school,encoded_field_sum,end_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,duration_days,remaining_time,combined_emb_0,combined_emb_1,combined_emb_2,combined_emb_3,combined_emb_4,combined_emb_5,combined_emb_6,combined_emb_7,combined_emb_8,combined_emb_9,combined_emb_10,combined_emb_11,combined_emb_12,combined_emb_13,combined_emb_14,combined_emb_15,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_attempts_sum_mean_1,exercise_context_sum_1,exercise_langugage_binary_mean_1,exercise_diff_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_score_mean_1,exercise_hour_entropy_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_time_between_views_std_1,video_speed_avg_1,total_words_phase1,total_positive1,total_negative1,total_neutral1
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,79,-2.0819345,-4.736149,-1.7432042,-1.6189605,2.237347,0.33713016,4.674832,-0.5766068,-1.7600822,2.2398243,-3.568885,-0.16319512,-1.2842102,-1.0920618,-1.6501546,0.40760973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,79,-1.9802735,-4.746055,-1.810177,-1.6304576,2.1842957,0.39017987,4.6544733,-0.5685245,-1.8513434,2.252478,-3.5874991,-0.18415521,-1.2288077,-1.1086473,-1.5619173,0.34333086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,79,-2.0449727,-4.748815,-1.7737561,-1.6915798,2.2201355,0.3682039,4.649836,-0.57810605,-1.8253384,2.1754003,-3.5581503,-0.18587334,-1.2579846,-1.1519234,-1.5860965,0.3835637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,79,-2.0107145,-4.7792625,-1.7493834,-1.6696663,2.2230654,0.38317454,4.7180123,-0.5569067,-1.8027656,2.2131162,-3.515351,-0.16553104,-1.2574033,-1.104845,-1.5950341,0.3547771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,79,-2.0322108,-4.7183666,-1.7432241,-1.6549263,2.2158625,0.33573663,4.64427,-0.55077434,-1.7721546,2.2024217,-3.4863372,-0.1371538,-1.2054187,-1.1629128,-1.6008722,0.39596117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,79,-2.0664234,-4.7323236,-1.7466819,-1.5889659,2.2456696,0.36188266,4.6268263,-0.5554422,-1.813891,2.260712,-3.5509748,-0.13091666,-1.2221547,-1.157745,-1.6076093,0.3714114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,78,-2.0839593,-4.7260385,-1.7796316,-1.6676013,2.207652,0.36064944,4.619012,-0.6235923,-1.857856,2.2023776,-3.558407,-0.20798187,-1.3097882,-1.1413064,-1.6017492,0.35478747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,78,-2.0555391,-4.731213,-1.7433983,-1.659441,2.2515695,0.37493715,4.590829,-0.55139655,-1.8181616,2.1928673,-3.539616,-0.13639934,-1.2220795,-1.1306736,-1.569617,0.3615115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,68,-1.9394544,-4.751924,-1.7164193,-1.5439069,2.2768767,0.34816352,4.5592637,-0.47073734,-1.827754,2.3228292,-3.5741394,-0.0985499,-1.2066977,-1.0638299,-1.6030489,0.31347454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,49,2020.0,2.0,58,11,10,0,0.0,0,1.0,80.0,20.0,0.0,97.0,47,-3.4490511,-5.640733,6.090578,1.5730796,-1.2708211,8.471334,3.1443906,-1.3489689,-1.095537,0.22769573,-2.4231558,2.9064932,1.9109592,0.35406023,3.2542238,1.1709545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456.0,88,2020.0,2.0,46,8,7,0,0.0,0,1.0,55.0,10.0,35.0,89.0,36,-1.9330504,-0.08586134,4.1863885,-1.632343,-0.8053857,1.4523548,4.023665,-3.5938272,0.9226267,1.2947297,2.8029199,2.4110546,-2.213849,-5.2470627,1.209181,-2.438519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,78,-2.0830214,-4.64391,-1.6749625,-1.7255106,2.2323844,0.34703234,4.658847,-0.5679722,-1.7489262,2.206139,-3.5406625,-0.22786963,-1.237369,-1.1593753,-1.6159902,0.4192808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,78,-2.0319347,-4.7401767,-1.73241,-1.6126201,2.256569,0.37131882,4.5876255,-0.5312637,-1.8604568,2.2828398,-3.6130826,-0.10093276,-1.2303362,-1.1321498,-1.5696355,0.29400957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,78,-2.0390801,-4.7199745,-1.7763102,-1.6225429,2.1635594,0.3210772,4.6416435,-0.5521364,-1.7930732,2.1991029,-3.5393229,-0.123693466,-1.2072827,-1.1715364,-1.6128646,0.33901888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,78,-2.0481367,-4.706187,-1.7634625,-1.6261163,2.223461,0.4089743,4.63602,-0.63733995,-1.8367932,2.1940284,-3.587469,-0.13697319,-1.3185061,-1.1476474,-1.5601053,0.38452357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,136,2020.0,1.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,121.0,2,3.1348128,-1.5813606,2.5590978,-0.43429327,1.2252221,-0.46412355,2.6756678,-1.5681285,-1.982698,1.2835436,-1.7206097,1.2923124,-1.1784669,-2.1582954,-1.8230023,1.3339176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,1.0,32,5,3,0,0.0,3,1.0,40.0,60.0,0.0,48.0,34,1.2011893,-4.8217697,1.166911,-2.75394,-1.7535264,2.2298415,4.737604,1.4211402,0.3869444,1.6775441,-4.9705133,1.9118607,-2.0884068,0.02757036,3.0578332,1.1160754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33,2020.0,1.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,143.0,17,2.3241172,-1.8791676,5.66706,-2.1889067,2.3855422,4.421055,3.6526182,-1.2378876,-3.3293245,-1.8060998,1.4869688,1.7469423,1.9173151,-0.26868427,-0.3832839,1.7472456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33,2020.0,1.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,143.0,17,2.1797674,-1.9295204,5.8093667,-2.245484,2.3953567,4.251892,3.8049042,-1.2497454,-3.433389,-1.8644357,1.4143238,1.6531286,1.9543431,-0.24839649,-0.4019511,1.8000352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,131,2020.0,1.0,50,50,11,0,0.0,0,1.0,65.0,35.0,0.0,91.0,77,-1.9163198,-1.3306289,1.1676185,-0.5078298,-2.1576195,3.2569954,2.2612305,0.10498448,0.89175093,4.781245,-3.2351332,0.85554034,-3.3437233,-2.4570436,-1.0740168,-1.0969557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,136,2020.0,1.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,121.0,1,3.036001,-1.6570973,2.607822,-0.42888016,1.2754333,-0.45212865,2.7263072,-1.532733,-2.0479531,1.2446525,-1.7283294,1.339695,-1.1780658,-2.2431936,-1.9422764,1.3695524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,134,2020.0,5.0,17,18,6,1,2808.0,0,1.0,65.0,35.0,0.0,120.0,23,5.5735865,-5.2618866,3.8762743,1.9067428,4.844742,3.2306557,6.6843233,1.669779,1.0051384,2.1734722,-0.19476677,0.29160753,-1.8931904,2.1403913,-0.8320843,-0.23907468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,128,2020.0,1.0,56,7,8,0,0.0,0,1.0,55.0,10.0,35.0,48.0,22,0.6683458,-1.6905859,-0.8026326,-1.7208711,-0.8221835,2.9313357,2.7914891,-1.1564312,-1.3056781,3.777786,-1.3822606,0.4566759,-4.4580975,-4.0108995,1.6445692,-1.0905094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24,2020.0,2.0,19,19,8,0,0.0,3,1.0,60.0,40.0,0.0,94.0,80,-0.16028726,1.2724043,1.5983603,-0.7740656,2.6023054,2.300455,2.916316,-0.062435687,-1.0420609,3.3902454,2.19419,3.1683254,0.80806476,-2.540509,-1.0935688,1.0762831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24,2020.0,2.0,19,19,8,0,0.0,3,1.0,60.0,40.0,0.0,94.0,86,0.047884047,1.3136352,2.2703502,-0.86323404,1.5652996,2.7215393,2.942923,0.7548586,-0.22272685,2.7137375,2.1203313,3.2903457,0.85108274,-3.3455315,-1.687635,1.2089646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,88,2020.0,1.0,54,12,11,0,0.0,2,1.0,25.0,50.0,25.0,97.0,75,-0.32720923,-6.135639,2.3842936,1.0335755,0.12264243,0.33254048,8.642044,-7.810262,-4.2408156,-2.3942964,1.5149553,6.5611134,0.652122,-0.001913406,1.8005522,-0.28014323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,109,2020.0,1.0,60,21,16,0,0.0,24,1.0,90.0,10.0,0.0,42.0,26,-2.3108966,-5.2613525,6.4233427,-2.3617406,2.4572256,2.1778626,5.264947,-3.2533846,2.0597622,-2.247221,0.46908385,-1.2077131,-5.2716956,-3.3362856,-6.397298,1.9803414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,24,2020.0,3.0,19,19,8,0,0.0,3,1.0,60.0,40.0,0.0,94.0,40,0.06653094,1.3414812,2.6535144,-0.95844495,1.7920209,3.0632641,3.4662342,1.0717843,-0.3193908,2.893424,2.488647,3.8724704,0.99022806,-3.6773212,-1.982656,1.4438119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,2020.0,1.0,88,8,10,0,0.0,0,1.0,85.0,15.0,0.0,92.0,73,-2.077681,-4.7123528,-1.7707212,-1.6410294,2.1519578,0.36427546,4.6167006,-0.56283194,-1.8809228,2.1580079,-3.5667138,-0.14645419,-1.2007304,-1.1735876,-1.5787828,0.4233598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69,2020.0,3.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,86,-3.2834864,-3.6661787,0.6129676,-3.1597033,0.5322123,-0.551754,2.7776952,-2.6762323,-2.333729,2.2400546,-1.2748077,4.292904,-1.0166534,-2.9434903,0.6559712,-4.1730433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,32,-3.325862,-1.7632756,0.879194,0.14266898,2.8840728,0.55420005,4.291261,-3.0816116,-1.1941538,-0.9316503,-1.743552,3.7883892,-3.1300204,-1.7700498,1.0582871,1.8895437,0.0,1.0,8.0,8.0,12.0,12.0,4.0,0.0,0.0425,0.631578947368421,0.4,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,40,-3.3587792,-1.8054026,0.909776,0.13338193,2.8626504,0.5471647,4.330093,-3.1064565,-1.2336028,-0.9115491,-1.7683542,3.7625892,-3.1302857,-1.7259163,1.1139288,1.9835031,0.0,1.0,16.0,16.0,23.0,23.0,1.0,0.0,0.1886111111111111,1.0,0.7222222222222222,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,2020.0,3.0,12,4,4,0,0.0,0,1.0,40.0,20.0,40.0,97.0,4,2.9705749,-1.4306941,2.5840516,3.0699968,3.4756222,5.4022865,3.9142609,1.4869121,-5.0058393,1.5094647,-0.03185296,3.0392513,2.046289,0.042739525,-2.2413654,2.3101156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,131,2020.0,1.0,50,50,11,0,0.0,0,1.0,65.0,35.0,0.0,91.0,70,-2.009729,-1.2901578,1.2680161,-0.52133864,-2.1524231,3.3553298,2.3703249,0.12502825,0.8381206,4.7037225,-3.2613158,0.8150225,-3.3218431,-2.3575923,-1.0771526,-1.1425121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591.0,69,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,92.0,46,1.4988018,-2.9353175,4.173352,1.3581734,-0.96658915,2.5481415,4.611512,-2.149501,-1.6960521,-0.97126365,-3.304531,1.009013,-0.63870203,2.747042,-0.017740084,-0.8607904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,136,2020.0,2.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,33.0,0,3.0701356,-1.6225328,2.5344865,-0.41875562,1.2139635,-0.41869628,2.7343636,-1.5650607,-2.05976,1.2913103,-1.6302471,1.2710562,-1.1669633,-2.2467966,-1.9142425,1.332696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
0.0,66,2020.0,3.0,23,29,9,2,48.0,5,1.0,30.0,40.0,30.0,98.0,89,1.6958442,-1.1293269,3.6184406,-1.7546333,3.412403,3.2888265,1.7509012,-4.226866,-1.8954026,3.725779,1.0325441,2.0036924,-1.5573872,1.5799682,-0.8822657,-0.44580263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,136,2020.0,1.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,33.0,21,3.022046,-1.6034114,2.5662856,-0.48783952,1.2756867,-0.40494007,2.682653,-1.6039343,-2.0428977,1.284203,-1.7404408,1.3216381,-1.2465527,-2.2050855,-1.9799414,1.388525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66,2020.0,4.0,15,15,15,12,24.0,0,1.0,100.0,0.0,0.0,195.0,67,0.059214264,-5.3551903,2.8775876,-2.1470227,0.28968018,2.0838413,2.6061957,-0.26886833,-2.859945,-2.3847318,-3.4239378,4.416157,2.1811728,-1.8996178,1.0883076,-0.6157505,0.0,11.0,51.0,4.636363636363637,77.0,7.0,10.0,0.0,0.018080808080808,1.0,0.5150834014470378,1.97225,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.0,136,2020.0,1.0,63,49,12,0,0.0,0,1.0,70.0,30.0,0.0,33.0,20,3.0685463,-1.6412365,2.5364823,-0.44961488,1.281889,-0.41671276,2.792644,-1.5687946,-2.03499,1.1646082,-1.756659,1.2250603,-1.1611762,-2.1777277,-1.9386792,1.3794475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,2020.0,1.0,59,15,8,0,0.0,0,1.0,60.0,40.0,0.0,97.0,63,1.0570216,-5.766835,1.363914,-1.5903971,-2.67905,5.070854,3.4865158,-0.798023,-2.105192,8.034318,-4.8982534,4.2039833,2.0814948,-1.9006152,2.742591,-3.848852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456.0,43,2020.0,2.0,45,20,11,0,0.0,0,1.0,80.0,20.0,0.0,92.0,41,1.3613286,-0.8320428,2.1921303,2.1743424,-2.8954725,2.8314772,2.9928777,-3.9569468,-3.9600298,3.0555787,0.8247174,2.7567582,-1.8259674,-3.211609,-2.6883936,-2.4956393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,50,2.1772285,-1.9819095,5.901051,-2.1868062,2.467793,4.0315256,3.947681,-1.1538563,-3.1529677,-1.8696971,1.513576,1.7039167,1.8469994,-0.09450884,-0.23396663,1.7483497,0.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0133333333333333,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
3.0,24,2020.0,2.0,19,19,8,0,0.0,3,1.0,60.0,40.0,0.0,94.0,73,0.050838277,1.375541,2.4574661,-0.8817897,1.7472004,2.9866738,3.2172546,0.899506,-0.27661908,2.9169297,2.251421,3.6005316,0.86143106,-3.6544356,-1.8321906,1.337639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24,2020.0,3.0,19,19,8,0,0.0,3,1.0,60.0,40.0,0.0,94.0,66,0.21734658,1.4210678,2.5274434,-1.0490355,1.8147194,2.9671009,3.4731946,0.98459256,-0.32186216,3.0412002,2.4647458,3.7252398,0.83695215,-3.6822658,-1.8731751,1.3381156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041.0,24,2020.0,3.0,19,19,8,2,264.0,3,1.0,60.0,40.0,0.0,94.0,64,0.08510494,1.3541366,2.5736322,-1.0938004,1.841068,2.9816136,3.3774729,0.7216044,-0.3821758,3.0193539,2.5525246,3.7104707,0.94482857,-3.6275172,-1.9605746,1.4083741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69,2020.0,2.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,92.0,38,1.552851,-2.9333394,4.216192,1.3803995,-1.0047576,2.5874205,4.6610603,-2.1999698,-1.7936431,-0.9274916,-3.329706,1.0831696,-0.6448597,2.8147569,-0.04019127,-0.89219344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,47,2020.0,4.0,102,32,11,0,0.0,0,1.0,60.0,40.0,0.0,131.0,78,-0.5242998,-5.2189636,1.5066683,0.109064214,-0.7902304,2.2193193,6.148699,-0.842983,-5.4402094,0.5351582,-2.1312084,-0.9850864,2.640725,-1.4610171,-0.33882183,3.018149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
1.0,66,2020.0,2.0,15,13,14,0,0.0,0,1.0,60.0,40.0,0.0,148.0,44,0.15427297,-0.52049756,-3.4469037,2.1451986,1.6514759,6.1134768,6.9369354,3.031012,-3.076451,2.8221014,1.50099,3.1859138,-0.74192697,-4.079134,-3.6118455,-2.9216704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,31,2020.0,5.0,108,16,7,0,0.0,0,1.0,70.0,30.0,0.0,131.0,54,-4.973574,-1.1889203,3.3571007,-4.541494,3.7823834,0.50682896,6.9052286,-3.2008877,-1.9312007,3.9677634,1.8823484,0.19463107,-0.43000555,0.2559812,2.2281017,0.0052238517,0.0,3.0,39.0,13.0,74.0,24.666666666666668,71.0,0.3333333333333333,16.031296296296297,1.0,0.4480392156862745,0.81844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422.0,114,2020.0,2.0,69,51,10,0,0.0,0,1.0,80.0,20.0,0.0,97.0,43,1.4763342,1.1120601,4.8636684,0.7133524,5.864742,4.2495794,4.650499,-3.3488116,-0.9491106,-1.2783829,-0.61861175,4.7269907,-5.431019,-0.48913985,-4.953568,0.2603046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,55,2020.0,10.0,77,22,22,0,0.0,0,1.0,40.0,40.0,20.0,93.0,84,-0.4563312,-0.4355152,-1.1934533,-0.8878224,1.418972,3.1767607,2.250744,-2.308461,-3.0641148,3.4305372,-2.005064,1.5161774,-1.6917557,0.084604,-2.7822685,-2.2666285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301.0,121,2020.0,2.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,102,0.94639146,-3.4015536,1.6112958,0.9089559,1.7253531,0.061332475,5.9554787,0.49184775,0.6332716,-1.0982658,1.9413946,1.3477709,1.1747286,-1.5814238,-2.8551698,0.8086674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,66,2020.0,3.0,20,14,8,0,0.0,2,1.0,55.0,10.0,35.0,111.0,47,-1.7828798,-2.7930799,0.527459,2.8266776,0.8128067,0.24092308,7.993372,-3.2384315,-0.28050974,4.052663,-2.1387231,0.6730667,2.1438668,-2.3867767,-2.6491823,1.5720978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,131,2020.0,2.0,50,50,11,0,0.0,0,1.0,65.0,35.0,0.0,91.0,38,-1.8529447,-1.3961128,1.1648855,-0.5014354,-2.1913238,3.1646535,2.3374994,0.037833557,0.8585199,4.711132,-3.182685,0.81987065,-3.4359763,-2.5785894,-1.0983986,-1.1323012,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,2.0,0.0,0.0
7.0,66,2020.0,2.0,20,14,8,0,0.0,2,1.0,55.0,10.0,35.0,111.0,55,-1.7502533,-2.7943954,0.49772304,2.8611815,0.8327508,0.23089522,8.039028,-3.3704698,-0.33250374,4.1069913,-2.0880702,0.61987525,2.1415367,-2.349072,-2.654726,1.5480833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,66,2020.0,2.0,20,14,8,0,0.0,2,1.0,55.0,10.0,35.0,111.0,55,-1.735278,-2.8836823,0.58526385,2.8121133,0.84300846,0.21657741,8.046639,-3.2657166,-0.23004982,4.0501885,-2.1937847,0.65966445,2.1763935,-2.3688736,-2.6921544,1.4961841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
